tweet_id	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
1366973221157933056	no	NA	NA	NA	NA	no	yes
1295821524536967169	yes	no	yes	no	no	no	yes
1293934170520064011	yes	yes	yes	no	no	no	NA
1367173485752123400	yes	yes	yes	yes	yes	yes	yes
1293239196782649344	yes	yes	yes	no	no	no	yes
1367504515759489034	no	NA	NA	NA	NA	no	no
1366330292890435585	no	NA	NA	NA	NA	no	no
1366916824680591360	yes	no	yes	yes	yes	yes	yes
1240954634941992960	no	NA	NA	NA	NA	no	no
1296928616706711552	yes	yes	yes	yes	yes	yes	yes
1293416769311240192	yes	no	yes	no	yes	no	yes
1291783717212561414	yes	yes	yes	no	no	no	no
1367029210724904968	no	NA	NA	NA	NA	no	no
1283373805092691968	yes	no	no	no	no	no	no
1367493659667660808	no	NA	NA	NA	NA	no	yes
1289419365788430342	yes	no	yes	no	no	no	no
1295667590598098945	no	NA	NA	NA	NA	no	yes
1295679451724996610	yes	yes	yes	no	yes	no	yes
1366782943935479810	yes	no	yes	no	no	no	yes
1295679451724996610	yes	yes	yes	no	yes	no	yes
1293436787386388481	yes	no	yes	no	no	no	yes
1241352336485818368	yes	no	yes	no	no	no	no
1293238742984073223	no	NA	NA	NA	NA	yes	no
1297873350946164736	yes	no	yes	no	yes	no	yes
1293156459598024705	yes	no	yes	no	yes	no	yes
1291123238651801600	no	NA	NA	NA	NA	no	yes
1293963025330757633	yes	no	yes	no	no	no	yes
1293186732020469762	yes	no	yes	no	no	no	yes
1293113212762820608	no	NA	NA	NA	NA	yes	yes
1366307142517608450	no	NA	NA	NA	NA	no	no
1367193015429853187	yes	no	no	no	no	no	no
1366497670274166784	no	NA	NA	NA	NA	no	yes
1292560547045613570	yes	no	yes	no	no	no	no
1249997743826833410	yes	no	yes	no	no	yes	yes
1285784221345292289	no	NA	NA	NA	NA	no	no
1292984157166075905	yes	no	yes	no	no	no	yes
1296928697908367363	yes	no	yes	no	no	no	yes
1296021471622574080	yes	no	yes	no	yes	no	yes
1295322187277246464	yes	no	yes	no	no	no	no
1297961865071517708	yes	yes	yes	no	yes	no	yes
1294331835258941442	yes	no	yes	no	no	no	no
1295784322281201664	yes	yes	yes	yes	yes	yes	yes
1263024362355077120	yes	no	yes	no	no	yes	yes
1298228886233374721	yes	yes	yes	yes	yes	yes	yes
1239786063398346753	yes	yes	yes	yes	yes	yes	yes
1366496808290156554	no	NA	NA	NA	NA	no	no
1293294783029555202	no	NA	NA	NA	NA	yes	yes
1367155778931539968	yes	yes	yes	no	no	no	yes
1367412093578788867	no	NA	NA	NA	NA	no	no
1296008170637320193	yes	no	no	no	yes	no	no
1299355074184065025	yes	no	yes	yes	no	yes	yes
1293567069045350401	yes	no	yes	no	no	no	yes
1367191490141818881	yes	no	yes	no	no	no	yes
1292636760325992453	no	NA	NA	NA	NA	no	no
1242023268296597504	yes	yes	yes	yes	yes	yes	yes
1296001514062872576	yes	no	yes	no	yes	no	yes
1241078023539081219	yes	yes	yes	yes	no	yes	yes
1293406859139985409	yes	no	yes	yes	yes	no	yes
1295635492449509376	yes	no	yes	no	no	no	no
1366995160278704130	no	NA	NA	NA	NA	no	yes
1291651733584777216	yes	no	yes	no	no	no	yes
1366806820359200768	no	NA	NA	NA	NA	no	yes
1293497527522689024	no	NA	NA	NA	NA	no	yes
1366395300038860801	no	NA	NA	NA	NA	no	no
1290252656984731648	yes	yes	yes	yes	no	yes	yes
1289634507520274432	yes	no	yes	no	no	no	no
1293530029515833344	yes	no	no	no	no	no	yes
1294550322166337537	yes	no	yes	no	no	no	yes
1295923234391687168	yes	no	yes	no	no	no	no
1293139851047575552	yes	no	yes	no	yes	no	yes
1267051354226393088	no	NA	NA	NA	NA	yes	yes
1293162803487035398	yes	yes	yes	no	no	no	yes
1367453116149432321	no	NA	NA	NA	NA	yes	yes
1294262097820495872	yes	no	yes	no	yes	no	yes
1293856528777252865	no	NA	NA	NA	NA	no	no
1366729523069390852	no	NA	NA	NA	NA	no	no
1293122576819134464	no	NA	NA	NA	NA	yes	no
1300499167865974784	yes	yes	yes	yes	no	no	yes
1367506035917918208	yes	yes	yes	yes	yes	yes	yes
1366423688179052551	no	NA	NA	NA	NA	no	no
1285763741649338369	yes	yes	yes	no	yes	no	no
1293262720331128832	no	NA	NA	NA	NA	yes	yes
1367526337100021766	yes	no	yes	no	no	no	yes
1292963937353445378	yes	no	yes	no	no	no	yes
1293112829839581185	yes	yes	yes	no	yes	no	yes
1366635875904483336	yes	no	yes	no	no	no	yes
1294143100810477570	yes	yes	no	no	no	no	no
1291821249648373761	no	NA	NA	NA	NA	no	yes
1296352605816475648	no	NA	NA	NA	NA	no	no
1249223244256870401	yes	no	yes	no	yes	no	yes
1242135665225195520	no	NA	NA	NA	NA	no	no
1298705306499854339	yes	no	yes	no	no	no	yes
1366884091564593152	yes	no	yes	no	yes	no	yes
1241357903761735681	no	NA	NA	NA	NA	no	no
1273812751211737089	yes	no	yes	no	no	no	no
1293553021197090818	yes	no	yes	no	yes	no	no
1296083999702515718	no	NA	NA	NA	NA	yes	yes
1292899768142909441	yes	no	yes	no	yes	no	yes
1276409621754806274	no	NA	NA	NA	NA	no	yes
1367533552095670274	no	NA	NA	NA	NA	no	yes
1293189245293588481	yes	yes	yes	yes	yes	yes	yes
1293463436639248384	yes	no	yes	yes	yes	yes	yes
1293305254604427265	yes	yes	yes	yes	yes	no	yes
1366704896414789632	yes	no	yes	no	no	no	no
1241865061494333440	no	NA	NA	NA	NA	no	no
1293090263661973504	yes	yes	yes	no	no	no	no
1257913775841312769	yes	yes	yes	yes	yes	yes	yes
1293333418340737027	yes	yes	yes	yes	no	no	yes
1293167917190848513	yes	yes	yes	no	yes	no	yes
1293151525146165249	yes	no	yes	no	no	no	yes
1294218604783767554	yes	yes	yes	no	no	no	no
1294386978763546625	yes	yes	yes	yes	yes	yes	yes
1296820907462336514	yes	no	yes	no	yes	no	yes
1293137464991920128	yes	no	yes	yes	yes	no	yes
1293136538541465601	yes	yes	yes	no	yes	no	yes
1291222670235897863	yes	no	yes	no	no	no	yes
1298526928350203905	yes	no	yes	no	yes	no	yes
1367533502137327621	yes	no	yes	no	no	no	yes
1293136104133025793	yes	no	yes	no	no	no	no
1367495305621606413	yes	no	yes	yes	no	no	yes
1289912584590827521	yes	no	yes	yes	no	no	no
1293818183728746496	yes	no	yes	no	no	no	no
1241899961261928450	yes	no	yes	no	no	no	no
1367457635029647365	yes	yes	yes	no	yes	no	yes
1291341732286738435	yes	no	yes	no	no	no	no
1262069153818710016	yes	no	yes	no	no	no	yes
1290315399763034116	yes	no	yes	no	no	no	yes
1293119192833691649	yes	no	yes	no	yes	no	yes
1294592070254985217	yes	no	yes	no	no	no	yes
1367337845791330304	yes	no	yes	no	no	no	yes
1241197853843701763	yes	no	yes	no	no	no	no
1291632245246177280	no	NA	NA	NA	NA	no	yes
1366708565449322496	yes	yes	yes	no	no	no	yes
1291323475211280385	yes	no	yes	no	no	no	yes
1297785606878175232	no	NA	NA	NA	NA	no	yes
1366820916899020801	yes	no	yes	yes	yes	yes	yes
1296246835800137728	yes	yes	yes	no	yes	yes	yes
1366718143494844416	yes	no	yes	no	yes	no	yes
1293238457347825667	yes	no	yes	no	no	no	no
1290650698149793792	yes	no	no	no	no	no	yes
1296074955428368384	yes	no	yes	no	no	no	yes
1366649334561992706	yes	yes	no	yes	no	no	no
1367458566853058566	yes	no	yes	no	yes	no	yes
1293232892194304000	yes	yes	yes	no	no	no	yes
1296479743085350915	yes	no	yes	no	no	no	yes
1367497565764276225	no	NA	NA	NA	NA	yes	yes
1289520445071347712	yes	no	yes	no	yes	no	yes
1367494095942414346	no	NA	NA	NA	NA	no	yes
1290937439062818817	no	NA	NA	NA	NA	yes	yes
1293253349744287745	yes	no	yes	no	no	no	no
1294241834210820096	no	NA	NA	NA	NA	yes	yes
1366795436346855426	no	NA	NA	NA	NA	no	yes
1289888439970590722	yes	no	yes	no	no	no	yes
1293282221734989824	yes	yes	yes	yes	yes	yes	yes
1293192444943765504	yes	yes	no	yes	no	yes	no
1367505163011952643	no	NA	NA	NA	NA	no	no
1366770396507308036	no	NA	NA	NA	NA	no	yes
1367527085644926981	no	NA	NA	NA	NA	no	yes
1293112876446691331	yes	no	yes	no	yes	no	yes
1291112660621303808	yes	yes	yes	yes	no	yes	yes
1293129349709934593	no	NA	NA	NA	NA	no	no
1292043828745117698	yes	yes	yes	no	no	no	yes
1293168611994021888	no	NA	NA	NA	NA	no	yes
1293260903064825856	no	NA	NA	NA	NA	no	yes
1367529161091387397	yes	no	yes	no	no	no	yes
1293134145368076289	yes	no	yes	no	yes	no	yes
1367158725279174657	yes	no	yes	no	yes	no	yes
1290203505622265857	no	NA	NA	NA	NA	no	yes
1367527816611442692	no	NA	NA	NA	NA	no	yes
1293300781257330688	yes	no	yes	no	no	no	no
1240983247078727681	no	NA	NA	NA	NA	no	no
1367530432565301256	no	NA	NA	NA	NA	no	no
1294179953336975360	yes	no	yes	no	no	no	yes
1293475004315820033	yes	yes	yes	yes	yes	no	yes
1367039882481254401	no	NA	NA	NA	NA	no	yes
1291090422631211008	no	NA	NA	NA	NA	no	no
1241850621885546496	no	NA	NA	NA	NA	no	no
1293108186015240192	yes	no	yes	no	yes	no	yes
1296524983376764933	no	NA	NA	NA	NA	no	yes
1367512041993498624	no	NA	NA	NA	NA	no	no
1298530221411442688	yes	no	yes	no	no	no	yes
1293202104727863296	yes	no	yes	no	no	no	no
1290272543782232064	yes	no	yes	no	no	no	yes
1367495382784180231	no	NA	NA	NA	NA	no	yes
1367279246973009920	no	NA	NA	NA	NA	no	no
1367186332183908358	yes	no	NA	NA	no	no	yes
1367434426720940032	yes	no	yes	no	no	no	yes
1285294579827318787	yes	yes	yes	no	yes	no	yes
1366993418086453248	no	NA	NA	NA	NA	no	yes
1367456596654178308	no	NA	NA	NA	NA	no	yes
1293862559553064961	no	NA	NA	NA	NA	no	no
1297626688038338561	yes	yes	yes	no	no	yes	yes
1241836341710794760	no	NA	NA	NA	NA	no	no
1273331641516281858	yes	no	yes	no	no	no	no
1293537260403593218	no	NA	NA	NA	NA	no	yes
1296853226986381316	yes	no	yes	no	yes	no	yes
1367485145771618305	no	NA	NA	NA	NA	yes	yes
1299355018731061249	yes	no	yes	no	yes	no	yes
1241478274871590913	yes	no	yes	yes	yes	yes	yes
1294964015521845248	yes	no	yes	no	no	no	no
1241100194751623169	yes	no	yes	no	no	no	no
1291744684159766529	yes	no	yes	no	no	no	yes
1295667935936229376	yes	no	yes	no	no	no	yes
1240747018580090880	yes	no	yes	yes	yes	no	yes
1291718925382758408	yes	no	yes	no	no	no	yes
1292433375622582272	yes	no	yes	no	no	no	yes
1289903528173920256	yes	yes	yes	no	no	no	yes
1296357688906076164	yes	yes	yes	yes	yes	yes	yes
1293104568000282624	yes	yes	yes	no	no	no	yes
1367011008108183557	no	NA	NA	NA	NA	no	no
1294650266243997697	yes	no	yes	no	no	no	yes
1296190993310547968	no	NA	NA	NA	NA	yes	yes
1282836516973273090	yes	no	yes	no	no	no	yes
1367458148274106374	yes	yes	yes	no	yes	no	yes
1239393281148178432	yes	yes	yes	yes	no	yes	yes
1253251092202356736	yes	no	yes	yes	no	yes	no
1241524975087034369	yes	yes	yes	no	yes	no	no
1293481426298511360	yes	no	yes	yes	no	no	yes
1293268105762869251	no	NA	NA	NA	NA	no	yes
1297656958472814596	yes	no	no	yes	no	yes	no
1367445172313808896	no	NA	NA	NA	NA	no	yes
1293117598998171648	yes	no	yes	no	yes	no	yes
1253997520776302592	no	NA	NA	NA	NA	no	yes
1293311277532618752	yes	no	yes	no	no	no	no
1279679814392307712	yes	yes	yes	yes	yes	yes	yes
1291411210303201280	no	NA	NA	NA	NA	no	yes
1293161245936422912	no	NA	NA	NA	NA	no	no
1293293308014399493	yes	no	yes	no	yes	no	yes
1299499934673260544	yes	no	yes	no	no	no	no
1297305120003231744	yes	no	yes	no	no	no	yes
1294332162746056712	yes	no	yes	no	no	no	no
1293131598221709312	yes	no	yes	no	no	no	yes
1294699337092599808	yes	no	yes	no	no	no	yes
1294642912383381504	yes	no	yes	no	no	no	yes
1366844169029881861	yes	no	yes	no	yes	no	yes
1294612038107496449	yes	no	yes	yes	yes	no	yes
1293239196782649344	yes	yes	yes	no	no	no	yes
1262602898028007424	yes	no	yes	no	yes	no	yes
1297444653688659968	no	NA	NA	NA	NA	yes	yes
1296023239081299968	yes	no	yes	no	no	no	no
1367442675226603526	no	NA	NA	NA	NA	no	no
1293993222897897478	yes	no	yes	no	yes	no	yes
1289704966882566145	yes	no	yes	no	yes	no	yes
1238950448838643719	yes	no	yes	no	no	no	yes
1293373704043483137	yes	no	yes	yes	yes	no	yes
1367527744851091460	no	NA	NA	NA	NA	no	no
1293464371557957637	yes	yes	yes	yes	no	yes	yes
1293325447963566085	yes	no	yes	no	no	no	yes
1366432038304309251	yes	no	yes	yes	no	no	no
1271858669349752836	yes	no	yes	no	yes	no	yes
1294643006780452866	yes	no	yes	no	no	no	yes
1293272725440561153	yes	yes	yes	yes	yes	yes	yes
1299182987431555073	yes	no	yes	no	no	no	no
1255615004625289216	yes	no	yes	no	no	no	yes
1241003030683795456	yes	no	yes	no	no	no	no
1367429181060096000	no	NA	NA	NA	NA	no	yes
1298943166893129728	yes	no	yes	no	yes	no	yes
1293485734503079936	no	NA	NA	NA	NA	no	no
1293185492272308224	yes	no	yes	no	no	no	no
1284120848639692801	yes	no	yes	no	yes	no	yes
1296398113113083904	yes	no	yes	yes	no	no	yes
1293106935387086849	no	NA	NA	NA	NA	no	no
1295294836501880833	yes	yes	yes	no	yes	no	yes
1367112838649548800	no	NA	NA	NA	NA	no	yes
1367513695954288647	no	NA	NA	NA	NA	no	no
1295397394071289870	yes	no	yes	no	no	no	yes
1366853406720163842	no	NA	NA	NA	NA	yes	yes
1293479841103142918	no	NA	NA	NA	NA	no	no
1367493987494490120	no	NA	NA	NA	NA	no	no
1298711874599452677	yes	yes	yes	yes	no	yes	yes
1296012234687119361	yes	no	yes	no	no	no	yes
1294600485261979650	yes	yes	yes	yes	yes	yes	yes
1297020737870585856	yes	no	yes	no	no	no	yes
1367521824121225217	yes	no	yes	no	no	no	yes
1367374817775730692	no	NA	NA	NA	NA	no	no
1293219977185632264	yes	no	yes	no	no	yes	no
1285302277973188611	yes	no	yes	no	no	no	yes
1289900220197683206	yes	yes	yes	yes	yes	yes	yes
1290406123636494336	no	NA	NA	NA	NA	no	yes
1294578134675795970	yes	no	yes	yes	yes	no	yes
1249430264629137408	no	NA	NA	NA	NA	no	no
1293154705158410240	yes	yes	yes	no	no	yes	no
1293811087914213376	yes	no	yes	no	no	no	yes
1295976124036636672	yes	no	yes	no	yes	no	no
1295619482082332674	yes	no	yes	no	no	no	yes
1367152817769762824	yes	no	yes	no	yes	no	yes
1367146417953923073	yes	no	yes	no	no	no	yes
1367510678714474496	no	NA	NA	NA	NA	no	no
1298319705925722114	yes	no	yes	no	yes	yes	yes
1258406409596780546	yes	yes	yes	yes	no	yes	yes
1264851315429126144	yes	yes	yes	yes	yes	no	yes
1242865126786633729	no	NA	NA	NA	NA	no	no
1241472420369833985	yes	yes	yes	yes	yes	yes	yes
1294195964215996416	yes	yes	yes	yes	yes	yes	yes
1296089536196300803	yes	no	yes	yes	no	yes	yes
1290365710435319808	yes	no	yes	yes	no	yes	yes
1366615990537191427	yes	no	yes	no	yes	no	yes
1291762879104983040	yes	no	yes	no	yes	no	yes
1366501622994640904	no	NA	NA	NA	NA	no	no
1272885616443895811	yes	no	yes	no	yes	no	yes
1292396037685096448	yes	yes	yes	no	no	no	yes
1293328644933378053	yes	no	yes	no	yes	no	yes
1241430791948767243	yes	no	yes	no	no	no	no
1366755462826389507	no	NA	NA	NA	NA	no	no
1293245801712349184	yes	no	yes	yes	yes	no	yes
1293153591583281153	yes	yes	yes	no	yes	no	yes
1290361661120012288	yes	yes	yes	no	no	no	yes
1294186299860058112	yes	no	yes	no	no	no	yes
1367529301759950850	yes	no	yes	no	no	no	yes
1241741173498224641	yes	no	yes	no	yes	no	no
1293226350061461504	yes	no	yes	no	no	no	yes
1366793755915743232	no	NA	NA	NA	NA	yes	no
1367195554036514817	yes	no	yes	no	no	no	yes
1300155910808104963	yes	no	yes	no	no	no	no
1292241003856920578	no	NA	NA	NA	NA	no	yes
1298504976097042433	yes	no	yes	no	yes	no	yes
1291466080767086614	yes	no	yes	no	yes	no	no
1367535024954834947	no	NA	NA	NA	NA	no	yes
1367518181804429321	no	NA	NA	NA	NA	no	no
1291715200652120064	yes	no	yes	no	no	no	yes
1366425042322681863	no	NA	NA	NA	NA	no	no
1293244638980124674	no	NA	NA	NA	NA	no	yes
1290371598969692163	yes	no	yes	no	no	no	yes
1366726361998630912	yes	no	yes	yes	no	no	no
1294974080953782272	yes	no	yes	no	yes	no	yes
1367526745163919362	no	NA	NA	NA	NA	no	yes
1291463312375451648	yes	yes	yes	no	yes	no	no
1292842815395958788	no	NA	NA	NA	NA	no	no
1255376267056160770	no	NA	NA	NA	NA	yes	no
1367529185095397381	no	NA	NA	NA	NA	no	no
1293237463327166466	no	NA	NA	NA	NA	no	no
1299876685576384514	no	NA	NA	NA	NA	no	no
1366741802540290053	no	NA	NA	NA	NA	no	no
1288902215646744577	yes	yes	yes	yes	no	yes	yes
1263873683325702145	yes	no	yes	no	no	no	yes
1297824182022090752	yes	yes	yes	yes	yes	yes	yes
1293127731383873537	no	NA	NA	NA	NA	no	no
1367196288136142854	yes	no	yes	no	no	no	yes
1367506315434721285	no	NA	NA	NA	NA	no	no
1296185388814434305	no	NA	NA	NA	NA	no	no
1289864461566611458	yes	no	yes	no	yes	no	yes
1293211490829336576	yes	no	yes	no	no	no	yes
1293614734755987456	yes	no	yes	no	yes	no	yes
1366257894480576512	yes	no	yes	no	yes	no	yes
1292241681861865472	no	NA	NA	NA	NA	no	yes
1293097709453410305	yes	no	yes	no	yes	no	no
1367107632528556035	no	NA	NA	NA	NA	no	yes
1366262046447325190	yes	yes	yes	yes	no	yes	yes
1367525336360116230	yes	no	yes	no	no	no	yes
1293105181429833729	yes	NA	yes	no	yes	no	yes
1293164067780255744	yes	no	yes	no	yes	no	yes
1295275876947578880	yes	no	yes	yes	no	yes	yes
1257961926774132739	yes	yes	yes	no	yes	yes	yes
1265035801722851328	yes	no	yes	no	no	no	yes
1289483456607449088	yes	yes	yes	no	no	no	yes
1293481404827873280	yes	no	yes	yes	yes	yes	yes
1297556571317297155	yes	no	yes	no	yes	no	yes
1293774280660942851	yes	no	yes	yes	yes	yes	no
1295771129756487683	yes	yes	yes	no	no	no	no
1298645753649418241	yes	no	yes	no	yes	no	yes
1293281911817764866	no	NA	NA	NA	NA	no	no
1293248314524172290	no	NA	NA	NA	NA	no	yes
1293283956809498630	yes	no	yes	no	yes	no	yes
1293156459598024705	yes	no	yes	no	yes	no	yes
1296210342759071744	yes	no	yes	no	no	no	yes
1294012101376249856	yes	no	yes	no	yes	no	yes
1293488696293879808	no	NA	NA	NA	NA	no	yes
1293146932521701376	yes	yes	yes	no	yes	no	yes
1367506511094812680	no	NA	NA	NA	NA	no	no
1367531977654558721	yes	no	yes	no	yes	no	yes
1278223765894303744	no	NA	NA	NA	NA	yes	yes
1367099728652075013	no	NA	NA	NA	NA	no	yes
1293124703750684672	yes	no	yes	no	yes	no	yes
1294162902438486016	no	NA	NA	NA	NA	no	yes
1293468411310342146	yes	yes	yes	yes	no	yes	yes
1240720644804874240	yes	no	NA	yes	yes	yes	yes
1247475173357486081	yes	no	yes	no	no	no	yes
1290299073073778690	yes	no	yes	no	no	no	no
1297531905039106049	yes	yes	yes	yes	no	yes	yes
1293568036339949574	no	NA	NA	NA	NA	yes	no
1366744211215761417	yes	no	yes	no	no	no	yes
1293178009252315136	no	NA	NA	NA	NA	no	no
1257241054354554886	yes	no	yes	no	no	no	yes
1298384199154638852	no	NA	NA	NA	NA	no	no
1273710900462133248	no	NA	NA	NA	NA	no	yes
1291705724997861376	yes	no	yes	no	no	no	yes
1366834772874526720	no	NA	NA	NA	NA	no	no
1249729074932649989	yes	no	yes	no	no	no	no
1293332583267409922	yes	yes	yes	yes	no	yes	yes
1366697519682625537	no	NA	NA	NA	NA	no	no
1367065645632864257	no	NA	NA	NA	NA	no	no
1291735850313752578	yes	no	yes	no	yes	no	yes
1294446926860029952	yes	no	yes	no	yes	yes	yes
1297708000371773440	yes	yes	yes	no	no	no	yes
1367115276253343749	no	NA	NA	NA	NA	no	no
1294086153193377792	yes	no	yes	no	yes	no	yes
1240765254025478144	yes	no	NA	yes	no	yes	no
1261341071243644932	no	NA	NA	NA	NA	no	no
1296356325622984704	yes	no	yes	no	no	no	yes
1291057892741832704	yes	no	yes	no	no	no	yes
1366891444561203200	no	NA	NA	NA	NA	no	no
1366854171572469763	yes	no	yes	no	yes	no	yes
1242538189144948736	no	NA	NA	NA	NA	no	no
1293115452319772672	yes	no	yes	no	yes	no	yes
1295271129129660417	yes	yes	yes	yes	yes	yes	yes
1293307548595085313	yes	no	yes	no	no	no	yes
1236031768127512576	yes	yes	yes	yes	no	yes	yes
1366866416192921603	no	NA	NA	NA	NA	no	yes
1293481431767941120	yes	no	yes	yes	yes	yes	yes
1367448923305103362	yes	no	yes	no	no	no	yes
1297232069777530880	yes	no	yes	no	no	no	no
1294114019545145344	yes	no	yes	yes	yes	no	yes
1296431689087045634	yes	yes	yes	yes	yes	yes	yes
1293139308728254464	yes	no	yes	no	no	no	yes
1367382270986883073	no	NA	NA	NA	NA	no	no
1300440708097085440	yes	no	yes	no	no	no	yes
1294319994512257026	yes	yes	yes	yes	no	yes	yes
1296388459775643648	yes	no	yes	no	no	no	yes
1366655454823272448	no	NA	NA	NA	NA	no	no
1367365311838576641	no	NA	NA	NA	NA	no	no
1294546914415869952	yes	no	yes	no	no	no	no
1293105940502319105	yes	no	yes	no	no	no	yes
1288988978096623617	yes	no	yes	no	yes	no	yes
1289622936664457216	no	NA	NA	NA	NA	yes	yes
1293142003644018689	yes	no	yes	no	yes	no	yes
1298615789948473344	yes	no	yes	no	yes	no	yes
1293661035358900224	yes	no	yes	yes	yes	no	yes
1293139463669940224	yes	yes	yes	yes	yes	yes	yes
1289501465124507655	yes	yes	yes	no	yes	no	yes
1295397394071289870	yes	no	yes	no	no	no	yes
1367174693724291072	yes	no	yes	no	no	no	yes
1293117326817136640	yes	yes	yes	yes	no	yes	yes
1291266181505179653	no	NA	NA	NA	NA	no	no
1262673359302791168	yes	yes	yes	yes	no	no	no
1298286513197912064	yes	no	yes	no	no	no	yes
1291714445941637120	yes	no	yes	no	no	no	yes
1366521778105909250	no	NA	NA	NA	NA	no	no
1296310997859278849	yes	no	yes	no	no	no	yes
1292443349014777856	no	NA	NA	NA	NA	yes	yes
1242120354014822400	yes	no	yes	no	no	no	no
1298723130928541699	yes	no	yes	yes	no	no	yes
1366289434124181505	no	NA	NA	NA	NA	no	yes
1272461815704883201	no	NA	NA	NA	NA	yes	yes
1300270451613151232	yes	no	yes	no	yes	yes	yes
1291028217902571521	yes	no	yes	no	yes	no	yes
1366644999539068929	yes	no	yes	no	no	no	no
1293207398610538500	yes	yes	yes	no	no	no	yes
1293513627975192576	yes	yes	no	yes	yes	yes	yes
1242523522876006401	no	NA	NA	NA	NA	no	no
1293556571864289281	yes	no	yes	no	no	no	yes
1261593016298504192	yes	no	yes	no	no	no	no
1290953919846387713	no	NA	NA	NA	NA	no	yes
1291885441478795269	yes	no	yes	no	yes	no	yes
1239579275956752384	yes	yes	no	yes	no	yes	yes
1242071613115445249	no	NA	NA	NA	NA	no	no
1367371146585382913	no	NA	NA	NA	NA	no	no
1280536350773653504	yes	no	yes	no	no	no	yes
1300523703722225675	yes	no	yes	no	no	no	yes
1367194243580755976	yes	yes	no	no	no	no	no
1293108546771525633	yes	no	yes	no	yes	no	yes
1295704487320051713	yes	no	yes	no	yes	no	yes
1293293544535449609	yes	yes	no	no	no	no	no
1367503275864563718	no	NA	NA	NA	NA	no	yes
1270026712223547392	yes	no	yes	no	no	no	no
1241292143051890688	no	NA	NA	NA	NA	no	no
1295942397847887872	no	NA	NA	NA	NA	yes	yes
1298519296503623680	yes	no	yes	no	yes	no	yes
1366518727559303168	no	NA	NA	NA	NA	no	no
1298954496219975683	yes	no	yes	no	yes	no	yes
1292187773953286150	yes	no	yes	no	yes	no	yes
1293161845021442049	no	NA	NA	NA	NA	no	yes
1293362315589345281	yes	no	yes	yes	yes	yes	yes
1297424019738763264	yes	yes	yes	yes	yes	yes	yes
1292058012555894786	yes	no	yes	no	no	no	yes
1293134062715129862	no	NA	NA	NA	NA	no	yes
1298697649659551744	yes	yes	yes	yes	no	yes	yes
1286580862495203328	yes	yes	yes	yes	yes	yes	yes
1291713469021065217	no	NA	NA	NA	NA	no	yes
1289551600273375240	yes	no	yes	no	no	no	no
1296425489842810880	yes	no	yes	no	no	no	yes
1367048428329590791	no	NA	NA	NA	NA	no	no
1253347927839453184	yes	no	yes	no	yes	no	yes
1288089126395404289	yes	no	yes	no	no	no	yes
1287492286746632193	yes	no	yes	no	yes	no	yes
1242161177238650880	yes	yes	yes	NA	yes	yes	yes
1291774424245587972	yes	yes	yes	no	no	no	yes
1293211069180186624	yes	no	yes	no	yes	no	yes
1366441567284826113	no	NA	NA	NA	NA	no	no
1366825785823232012	no	NA	NA	NA	NA	no	yes
1366720750850310147	no	NA	NA	NA	NA	no	no
1297961524456284161	no	NA	NA	NA	NA	no	no
1292737473668317184	yes	yes	yes	no	yes	no	yes
1293920242079395847	yes	no	yes	no	no	no	yes
1291400734056079361	yes	no	yes	no	no	no	yes
1258407027229036544	yes	no	yes	no	yes	no	yes
1293159337989476352	yes	yes	yes	no	yes	no	yes
1367433409124040704	no	NA	NA	NA	NA	no	no
1242633345554497536	no	NA	NA	NA	NA	no	no
1294127521458421760	yes	yes	yes	yes	yes	no	no
1287826991111114752	yes	yes	yes	yes	yes	yes	yes
1366804193957322757	no	NA	NA	NA	NA	no	no
1366345956862685184	yes	no	yes	no	no	no	no
1292773540408721408	yes	no	yes	no	no	no	yes
1265946315516772353	no	NA	NA	NA	NA	yes	yes
1293108122442244098	yes	no	yes	no	yes	no	yes
1366703352466321410	no	NA	NA	NA	NA	no	no
1292200121598447616	no	NA	NA	NA	NA	no	yes
1295265549006643200	yes	no	yes	no	no	no	yes
1293159963049824256	yes	yes	yes	no	no	no	yes
1275061055115325444	yes	yes	yes	yes	yes	yes	yes
1294302905353240576	yes	no	no	yes	yes	NA	no
1242683624660623360	yes	no	yes	no	no	no	no
1291232893734457344	no	NA	NA	NA	NA	no	yes
1367504692775964677	no	NA	NA	NA	NA	no	no
1293138709693583360	no	NA	NA	NA	NA	no	no
1366659728600936448	yes	no	yes	no	no	no	yes
1366680135584342016	no	NA	NA	NA	NA	no	no
1366713865753554944	no	NA	NA	NA	NA	no	yes
1366518617467211776	no	NA	NA	NA	NA	no	no
1271506082700111877	yes	yes	yes	yes	yes	no	yes
1293107755738374145	yes	no	yes	no	yes	no	yes
1367505116224499716	yes	no	yes	no	yes	no	yes
1240976106498424832	yes	yes	NA	yes	yes	no	no
1366442748442791936	no	NA	NA	NA	NA	no	no
1292014654286376960	no	NA	NA	NA	NA	no	yes
1293949375270588416	no	NA	NA	NA	NA	no	no
1293118621322027010	yes	no	yes	no	yes	no	yes
1291095881630932992	yes	no	yes	no	no	no	yes
1293126402317979648	yes	no	yes	no	yes	no	yes
1292038402758586369	yes	no	yes	no	no	no	yes
1293170165471944705	yes	no	yes	no	no	no	yes
1292043828745117698	yes	yes	yes	no	no	no	yes
1293159885505429504	yes	no	no	no	no	no	no
1295235609561370624	yes	no	yes	no	no	no	yes
